microsurgery,1.945
journal of regional science,1.944
global public health,1.943
journal of nutrigenetics and nutrigenomics,1.943
journal of cranio-maxillofacial surgery,1.942
molecular imaging,1.942
reading and writing,1.942
review of finance,1.942
social anthropology,1.942
journal of intellectual disability research,1.941
journal of legal analysis,1.941
endocrine journal,1.940
electronic commerce research,1.940
geo-marine letters,1.940
journal of mathematical biology,1.940
multiscale modeling & simulation,1.940
romanian reports in physics,1.940
theoretical and computational fluid dynamics,1.940
british journal of radiology,1.939
cell and tissue banking,1.939
international journal of applied mechanics,1.939
journal of anthropological archaeology,1.939
vector-borne and zoonotic diseases,1.939
applied economic perspectives and policy,1.938
international journal of rheumatic diseases,1.938
journal of differential equations,1.938
materials science and technology,1.938
engineering in life sciences,1.936
anticancer research,1.935
journal of human hypertension,1.935
management learning,1.935
mrs communications,1.935
transportation journal,1.935
antonie van leeuwenhoek international journal of general and molecular microbiology,1.934
peritoneal dialysis international,1.934
andean geology,1.933
environmental values,1.933
annai.es scienhfiques de l ecole normale superieure,1.932
asian journal of psychiaty,1.932
bmc health services research,1.932
cognitive and behavioral practice,1.932
aerobiologia,1.931
biochemical genetics,1.931
interactive cardiovascular and thoracic surety,1.931
quarterly journal of nuclear medicine and molecular imaging,1.931
software-practice & experience,1.931
british journal of mathematical & statistical psychology,1.930
system,1.930
discovery medicine,1.929
interactive learning environments,1.929
journal of vibration and acoustics- transactions of the asme,1.929
cardiovascular and interventional radiology,1.928
human movement science,1.928
informatica,1.928
online information review,1.928
chirality,1.927
experimental and clinical endocrinology & diabetes,1.927
ieee transactions on nanobioscience,1.927
international journal of the commons,1.927
policy and internet,1.927
journal of medical microbiology,1.926
psychology of men & masculinity,1.926
acta sociologica,1.925
iet nanobiotechnology,1.925
nonprofit and voluntary sector quarterly,1.925
men and masculinities,1.923
circuits systems and signal processing,1.922
experimental and clinical psychopharmacology,1.922
genes to cells,1.922
gland surgery,1.922
international journal of primatology,1.922
international journal of educational technology in higher education,1.922
journal of pharmacy and pharmaceutical sciences,1.922
microbiology-sgm,1.922
finance and stochastics,1.921
surgical infections,1.921
polymer engineering and science,1.920
aging neuropsychology and cognition,1.919
journal of molecular recognition,1.919
veterinary journal,1.919
child care health and development,1.918
environmental technology,1.918
biomedical and environmental sciences,1.917
imf economic review,1.917
journal of broadcasting & electronic media,1.917
nonprofit management & leadership,1.917
current opinion in supportive and palliative care,1.916
impact assessment and project appraisal,1.915
international public management journal,1.915
inland waters,1.914
optik,1.914
health promotion international,1.913
journal of fluorescence,1.913
journal of immunological methods,1.913
nephrology,1.913
photomedicine and laser surgery,1.913
physics of plasmas,1.913
siam journal on matrix analysis and applications,1.912
wood science and technology,1.912
american journal of orthodontics and dentofacial orthopedics,1.911
australian and new zealand journal of public health,1.911
chinese journal of chemical engineering,1.911
diabetes educator,1.910
health security,1.910
journal of ambient intelligence and humanized computing,1.910
american journal of physical medicine & rehabilitation,1.908
behavioural neurology,1.908
journal of hydroinformatics,1.908
chinese optics letters,1.907
journal of medical entomology,1.907
journal of rehabilitation medicine,1.907
journal of orthopaedic surgery and research,1.907
colloid and polymer science,1.906
computational optimization and applications,1.906
journal of elasticity,1.906
journal of choice modelling,1.905
stereotactic and functional neurosurgery,1.905
european journal of remote sensing,1.904
marine genomics,1.904
american journal of industrial medicine,1.902
journal of thermal biology,1.902
journal of financial econometrics,1.902
landscape research,1.902
pm&r,1.902
spatial economic analysis,1.902
xenobiotica,1.902
chemical physics letters,1.901
energy sustainability and society,1.901
european journal of wood and wood products,1.901
journal of trauma & dissociation,1.901
acm transactions on database systems,1.900
new york university law review,1.900
theory and society,1.900
transfusion medicine,1.900
international neurourology journal,1.899
language,1.899
american journal of orthopsychiatry,1.898
spinal cord,1.898
jcr-journal of clinical rheumatology,1.897
ageing & society,1.895
applied mathematics and optimization,1.895
archives of medical research,1.895
annals of hepatology,1.895
frontiers in physics,1.895
heart failure clinics,1.895
iet science measurement & technology,1.895
cancer biotherapy and radiopharmaceuticals,1.894
journal of the chinese medical association,1.894
signal image and video processing,1.894
annals of clinical biochemistry,1.893
international journal of polymer science,1.892
skin pharmacology and physiology,1.892
sexuality research and social policy,1.892
journal of family nursing,1.891
journal of contextual behavioral science,1.890
computers and concrete,1.889
journal of integrative environmental sciences,1.889
tobacco induced diseases,1.889
environmental policy and governance,1.888
thin solid films,1.888
aquaculture reports,1.887
biochemistry-moscow,1.886
epl,1.886
journal of literacy research,1.886
materiales de construccion,1.886
media culture & society,1.886
current protein & peptide science,1.885
journal of medical economics,1.885
journal of 1he american academy of psychiatry and the law,1.885
service science,1.885
structural concrete,1.885
water international,1.885
digestive surgery,1.884
journal of industrial textiles,1.884
-british journal of sociology of education,1.883
journal of computational and applied mathematics,1.883
journal of neurosurgical sciences,1.883
china communications,1.882
geoarchaeology-an international journal,1.882
housing studies,1.882
journal of cardiothoracic and vascular anesthesia,1.882
journal of comparative physiology a- neuroethology sensory neural and behavioral physiology,1.882
journal of computational and graphical statistics,1.882
psychology & marketing,1.882
rofo-for1schrhte auf dem gebie1 der rontgenstrahlen und der bildgebenden verfahren,1.882
electronic materials letters,1.881
journal of wildlife management,1.881
packaging technology and science,1.881
academic psychiatry,1.880
angle orthodontist,1.880
business process management journal,1.880
journal of wood chemistry and technology,1.880
reproductive biology,1.880
brazilian journal of physical therapy,1.879
computing in science & engineering,1.879
islets,1.879
journal of zhejiang university-science b,1.879
acta crystallographica a-foundation and advances,1.878
experimental brain research,1.878
cooperation and conflict,1.877
european cytokine network,1.875
gaia-ecological perspectives for science and society,1.875
journal of adhesive dentistry,1.875
journal of theoretical biology,1.875
radiologic clinics of north america,1.875
stress and health,1.875
drug metabolism and phaimacokinetics,1.874
physica b-condensed matter,1.874
physician and sportsmedicine,1.874
surgeon-journal of the royal colleges of surgeons of edinburgh and ireland,1.874
carbohydrate research,1.873
european journal of environmental and civil engineering,1.873
physiological and biochemical zoology,1.873
ps y chia try-int ekpeksonal an d biological processes,1.873
ps y chiatry-interpersonal and biological processes,1.873
acm transactions on modeling and computer simulation,1.872
journal of surgical research,1.872
or spectrum,1.872
research in developmental disabilities,1.872
comparative immunology microbiology and infectious diseases,1.871
environmental earth sciences,1.871
international journal of offender therapy and comparative criminology,1.871
oncology letters,1.871
bmc medical education,1.870
colloid and interface science communications,1.870
health promotion and chronic disease prevention in canada-research policy and practice,1.870
international journal of stem cells,1.870
journal of computing in higher education,1.870
medicine,1.870
moravian geographical reports,1.870
rural sociology,1.870
clinics in laboratory medicine,1.869
ocean dynamics,1.869
journal of alternative and complementary medicine,1.868
mires and peat,1.868
comptes rendus biologies,1.867
ieee transactions on engineering management,1.867
journal of contemporary china,1.867
oil & gas science and technology-revue d ifp energies nouvelles,1.867
corrosion,1.865
international journal of hypertension,1.865
journal of psychoactive drugs,1.865
journal of vacation marketing,1.865
pacific review,1.865
review of policy research,1.864
applied immunohistochemistry & molecular morphology,1.863
journal of molecular graphics & modelling,1.863
current oncology,1.862
molecular breeding,1.862
methods in enzymology,1.862
tree genetics & genomes,1.862
journal of the optical society of america a-optics image science and vision,1.861
measurement science and technology,1.861
urology,1.861
vibrational spectroscopy,1.861
ieee transactions on components packaging and manufacturing technology,1.860
information society,1.860
international journal of cardiovascular imaging,1.860
journal of nonverbal behavior,1.860
journal fur die reine und angewandte mathematik,1.859
journal of nervous and mental disease,1.859
marine and freshwater research,1.859
materials today communications,1.859
inverse problems,1.858
journal of the air & waste management association,1.858
polymer bulletin,1.858
revis1a espanola de enfermedades digestivas,1.858
computer speech and language,1.857
weed research,1.857
cleveland clinic journal of medicine,1.855
consciousness and cognition,1.855
developmental psychobiology,1.855
journal of vascular research,1.855
journal of business economics and management,1.855
journal of environmental planning and management,1.855
journal of hydrodynamics,1.855
philosophical magazine,1.855
aids education and prevention,1.854
iranian journal of basic medical sciences,1.854
wetlands,1.854
early human development,1.853
european journal of lipid science and technology,1.852
forest ecosystems,1.852
international journal of neuroscience,1.852
cluster computing-the journal ol netwares software tools and applications,1.851
molecular medicine reports,1.851
brazilian journal of medical and biological research,1.850
democratization,1.850
informs journal on computing,1.850
journal of food science and technology-mysore,1.850
photogrammetrie fernerkundung geoinformaticn,1.850
surface science,1.849
local environment,1.848
frontiers of medicine,1.847
journal of chemometrics,1.847
journal of contemporary brachytherapy,1.847
statistics in medicine,1.847
clinical and applied thrombosis- hemostasis,1.846
health communication,1.846
journal of field ornithology,1.846
petroleum science,1.846
radiology and oncology,1.846
veterinary immunology and immunopathology,1.846
biopolymers,1.845
international journal of applied glass science,1.845
journal of marine science and technology,1.845
molecular genetics and metabolism reports,1.845
arthropod structure & development,1.843
evaluation,1.843
applied developmental science,1.841
assessing writing,1.841
critical reviews in eukaryotic gene expression,1.841
current organic synthesis,1.841
european journal of orthodontics,1.841
andrologia,1.840
comptes rendus geoscience,1.840
earth and environmental science transactions of the royal society of edinburgh,1.840
heart & lung,1.840
isprs international journal of geo-informaticn,1.840
journal of bridge engineering,1.840
psychology research and behavior management,1.840
journal of health politics policy and law,1.839
journal of plant interactions,1.839
macromolecular theory and simulations,1.839
restorative neurology and neuroscience,1.839
science of nature,1.839
celestial mechanics & dynamical astronomy,1.837
journal of reconstructive microsurgery,1.837
european constitutional law review,1.836
journal of cognition and development,1.836
journal of international financial markets institutions & money,1.836
journal of maps,1.836
southern california law review,1.836
clays and clay minerals,1.835
electromagnetic biology and medicine,1.835
acta neurochirurgica,1.834
injury-international journal of 'the care of the injured,1.834
healthcare-the journal ot delivery science and innovation,1.833
international j ournal on semantic w eb and information systems,1.833
journal of vacuum science & technology a,1.833
pedobiologia,1.833
series b-physical and biological sciences,1.833
world bank research observer,1.833
animals,1.832
mechanics of time-dependent materials,1.831
pathobiology,1.831
psychology of religion and spirituality,1.831
solvent extraction and ion exchange,1.831
international review of research in open and distributed learning,1.830
molecular & cellular toxicology,1.830
canadian journal of emergency medicine,1.829
international journal for quality in health care,1.829
journal of professional nursing,1.829
journal of brand management,1.829
multisensory research,1.829
acta metallurgica sinica-english letters,1.828
expert review of pharmacoeconomics & outcomes research,1.828
expert review ot pharmacoeconomics & outcomes research,1.828
journal of health population and nutrition,1.828
reviews on advanced materials science,1.828
journal of applied entomology,1.827
journal of applied developmental psychology,1.826
journal of oncology pharmacy practice,1.826
journal of orthopaedic trauma,1.826
modelling and simulation in materials science and engineering,1.826
gastroenterology research and practice,1.825
international journal of simulation modelling,1.825
journal of arid environments,1.825
journal of cultural economics,1.825
local government studies,1.825
higher education research & development,1.824
industrial and corporate change,1.824
optical fiber technology,1.824
optimization and engineering,1.824
therapeutics and clinical risk management,1.824
evolutionary psychology,1.823
journal of biosciences,1.823
chemical physics,1.822
clinical eeg and neuroscience,1.822
international journal of information security,1.822
international journal of audiology,1.821
international journal of ps ychiatry in clinical practice,1.821
journal of family planning and reproductive health care,1.821
swiss medical weekly,1.821
evolution & development,1.820
journal of artificial intelligence research,1.820
materials technology,1.820
advances in atmospheric sciences,1.819
journal of parallel and distributed computing,1.819
journal of the acoustical society of america,1.819
quest,1.819
comptes rendus palevol,1.818
physical biology,1.818
animal reproduction science,1.817
applied animal behaviour science,1.817
electoral studies,1.817
global health action,1.817
minerva endocrinologica,1.817
transgenic research,1.817
bmc endocrine disorders,1.816
financial analysts journal,1.816
psychopathology,1.816
agricultural and forest entomology,1.815
forensic science medicine and pathology,1.815
international & comparative law quarterly,1.815
journal of child language,1.815
planetary and space science,1.815
school effectiveness and school improvement,1.815
grass and forage science,1.814
journal for the theory of social behaviour,1.814
clinical anatomy,1.813
communications in computational physics,1.813
journal of microscopy,1.813
odontology,1.813
psychiatrische praxis,1.813
public policy and administration,1.813
cultural diversity & ethnic minority psychology,1.812
current neurovascular research,1.811
european journal of mechanics b- fluids,1.811
journal of latina-o psychology,1.811
kindheit und entwicklung,1.811
bulletin of entomological research,1.810
european journal of oral sciences,1.810
european journal of international law,1.810
journal of mathematical chemistry,1.810
physica d-nonlinear phenomena,1.810
engineering optimization,1.809
learning and individual differences,1.809
carbon letters,1.807
spe reservoir evaluation & engineering,1.807
eksploatacja i niezawodnosc-maintenance and reliability,1.806
social development,1.806
water resources and economics,1.806
agronomy journal,1.805
aids research and human retroviruses,1.805
journal of public policy,1.805
letters in applied microbiology,1.805
oxidation of metals,1.805
educational management administration & leadership,1.804
journal of traumatic stress,1.804
canadian respiratory journal,1.803
human fertility,1.803
journal of microbiological methods,1.803
journal of propulsion and power,1.803
anti-cancer drugs,1.801
advances in geophysics,1.800
chemical speciation and bioavailability,1.800
journal of occupational health,1.800
sustainable computing-informatics & systems,1.800
veterinary dermatology,1.800
research in autism spectrum disorders,1.799
trees-structure and function,1.799
parliamentary affairs,1.798
research in transportation economics,1.798
social psychology of education,1.798
teachers and teaching,1.798
disasters,1.797
mental health and physical activity,1.797
world bank economic review,1.797
atmospheric science letters,1.796
botanical studies,1.796
journal of development effectiveness,1.796
stata journal,1.796
conservation & society,1.795
ecs journal of solid state science and technology,1.795
inorganic chemistry communications,1.795
journal of aging and physical activity,1.795
journal of risk and insurance,1.795
proteome science,1.795
qualitative inquiry,1.795
research and practice for persons with severe disabilities,1.795
starch-starke,1.795
international journal of dermatology,1.794
pathology research and practice,1.794
attention perception & psychophysics,1.793
european journal of innovation management,1.793
agroforestry systems,1.792
analysis and mathematical physics,1.792
bmc veterinary research,1.792
journal of ocular pharmacology and therapeutics,1.792
journal of behavioral decision making,1.791
mathematics and mechanics of solids,1.791
review of international studies,1.791
journal of atmospheric and solar- terrestrial physics,1.790
annals of the american academy of political and social science,1.789
plant ecology,1.789
analytical cellular pathology,1.788
behavioural pharmacology,1.788
machine vision and applications,1.788
physical review accelerators and beams,1.788
clay minerals,1.787
journal of gastric cancer,1.787
3 biotech,1.786
archives of animal nutrition,1.786
housing policy debate,1.786
journal of reinforced plastics and composites,1.786
journal of electronic commerce research,1.786
journal of the royal statistical society series a-statistics in society,1.785
journal of science education and technology,1.785
medical engineering & physics,1.785
rare metals,1.785
applied physics a-materials science & processing,1.784
journal of earth science,1.784
american journal of enology and viticulture,1.783
journal of atmospheric chemistry,1.783
european journal of political economy,1.782
foreign language annals,1.782
games for health journal,1.782
journal of molecular evolution,1.782
journal of money credit and banking,1.782
molecular simulation,1.782
european journal of trauma and emergency surgery,1.781
journal of oral and maxillofacial surgery,1.781
ophthalmologica,1.781
bioacoustics-the international journal of animal sound and its recording,1.780
hereditary cancer in clinical practice,1.780
journal of international money and finance,1.780
journal of the european mathematical society,1.780
political quarterly,1.780
iet communications,1.779
international journal of precision engineering and manufacturing,1.779
journal of economic entomology,1.779
sociological forum,1.779
zoology,1.779
extremes,1.778
image analysis & stereology,1.778
american journal of community psychology,1.777
histology and histopathology,1.777
cardiovascular engineering and technology,1.776
microscopy,1.776
bmc surgery,1.775
european journal of social psychology,1.775
journal of emotional and behavioral disorders,1.775
journal of teaching in physical education,1.775
journal of interferon and cytokine research,1.774
journal of sports science and medicine,1.774
quarterly journal of political science,1.774
water air and soil pollution,1.774
brazilian oral research,1.773
chinese journal ofnatural medicines,1.773
journal of health communication,1.773
journal of public economics,1.773
journal of semantics,1.773
asia-pacific journal of atmospheric sciences,1.772
asian pacific journal of tropical medicine,1.772
journal of interprofessional care,1.772
clinical and experimental dermatology,1.771
international review for the sociology of sport,1.771
neoplasma,1.771
renewable agriculture and food systems,1.771
world wide web-internet and web information systems,1.770
applied physics b-lasers and optics,1.769
austral entomology,1.769
international political science review,1.769
journal of applied research in intellectual disabilities,1.769
british journal for the philosophy of science,1.768
european journal of population-revue europeenne de demographie,1.768
journal of school nursing,1.768
internal medicine journal,1.767
international journal of biological markers,1.767
journal of educational and behavioral statistics,1.767
yale journal on regulation,1.767
journal of surveying engineering,1.766
rubber chemistry and technology,1.766
cardiovascular pathology,1.765
compare-a journal of comparative and international education,1.765
norwegian journal of geology,1.765
social science research,1.765
electronics,1.764
legal and criminological psychology,1.764
real estate economics,1.764
journal of chemical education,1.763
journal of legal studies,1.763
journal of geriatric cardiology,1.763
review of international organizations,1.763
ships and offshore structures,1.763
thoracic surgery clinics,1.763
journal of infrared millimeter and terahertz waves,1.762
knee,1.762
journal of forest economics,1.761
scandinavian journal of public health,1.761
applied psycholinguistics,1.760
experimental and applied acarology,1.760
journal of basic microbiology,1.760
pediatric drugs,1.760
journal of differential geometry,1.759
tribology transactions,1.759
yonsei medical journal,1.759
administrative law review,1.758
-continuum mechanics and thermodynamics,1.758
macromolecular research,1.758
transnational environmental law,1.758
journal of clinical nursing,1.757
postepy dermatologii i alergologii,1.757
brain & development,1.756
migration studies,1.756
biometrics,1.755
journal of composite materials,1.755
journal of quality technology,1.755
iet signal processing,1.754
journal of the operational research society,1.754
revista brasileira de farmacognosia-brazilian journal of pharmacognosy,1.754
journal of kl.hxjtkomyogkamy and kinesiology,1.753
journal of apicultural research,1.752
proceedings of the institution of mechanical engineers part b-journal of engineering manufacture,1.752
clinical respiratory journal,1.751
research in veterinary science,1.751
european archives of oto-rhino- laryngology,1.750
economics of transportation,1.750
feminist criminology,1.750
international journal of health services,1.750
international journal of material forming,1.750
journal of early adolescence,1.750
journal of the economics of ageing,1.750
phytocoenologia,1.750
recent patents on nanotechnology,1.750
second language research,1.750
social psychology quarterly,1.750
swiss political science review,1.750
eurasip journal on advances in signal processing,1.749
journal of speech language and hearing research,1.749
biomedical chromatography,1.748
asian pacific journal of allergy and immunology,1.747
food science & nutrition,1.747
advances in space research,1.746
culture health & sexuality,1.746
current sociology,1.746
international journal of gynecological cancer,1.746
journal of membrane biology,1.746
journal of virological methods,1.746
biophysical chemistry,1.745
sustainability accounting management and policy journal,1.745
european journal of plant pathology,1.744
journal of palaeogeography-english,1.744
asia-pacific journal of public health,1.743
breeding science,1.743
canadian water resources journal,1.743
cardiology journal,1.743
journal of physiological anthropology,1.743
journal ol the brazilian society ot mechanical sciences and engineering,1.743
marine biodiversity,1.743
ajidd-american journal on intellectual and developmental disabilities,1.742
bulletin of marine science,1.742
drug development research,1.742
ecology of freshwater fish,1.742
health information management journal,1.742
journal of the iranian chemical society,1.742
zebrafish,1.742
acm sigcomm computer communication review,1.740
bmc medical genetics,1.740
dermatologic therapy,1.740
genesis,1.740
european law journal,1.739
technology analysis & strategic management,1.739
international migration review,1.738
journal of vertebrate paleontology,1.738
american journal of pharmaceutical education,1.737
crime media culture,1.737
hemodialysis international,1.737
journal of refugee studies,1.737
cultural geographies,1.736
european journal of medical research,1.736
hypertension in pregnancy,1.736
journal of pediatric urology,1.736
lethaia,1.736
maternal and child health journal,1.736
respiratory care,1.736
journal of music therapy,1.735
nondestructive testing and evaluation,1.735
personal and ubiquitous computing,1.735
vanderbilt law review,1.735
acm transactions on computer-human interaction,1.734
international journal of oral & maxillofacial implants,1.734
journal of immunotoxicology,1.734
geothermal energy,1.732
journal of toxicological sciences,1.732
journal of english for academic purposes,1.732
journal of marine science and engineering,1.732
journal of youth studies,1.732
mediterranean politics,1.732
personality and mental health,1.732
systematic and applied acarology,1.732
-adsorption-journal of1 the international adsorption society,1.731
magnetic resonance in chemistry,1.731
small-scale forestry,1.731
turkish journal of agriculture and forestry,1.731
biomarkers,1.730
educational review,1.730
inhalation toxicology,1.730
cornell law review,1.729
distance education,1.729
fish physiology and biochemistry,1.729
macromolecular reaction engineering,1.729
nonlinearity,1.729
hastings center report,1.728
journal of clinical laboratory analysis,1.728
european transport research review,1.727
fottea,1.727
international journal ol mining reclamation and environment,1.727
journal of chemist^,1.727
progress in tumor research,1.727
time & society,1.727
clinical spine surgery,1.726
italian journal of pediatrics,1.726
bird conservation international,1.725
ieee computer graphics and applications,1.725
journal of applied genetics,1.725
journal of sex & marital therapy,1.725
musculoskeletal science and practice,1.725
primary care,1.723
reproduction fertility and development,1.723
southeast european and black sea studies,1.723
world neurosurgery,1.723
educational assessment evaluation and accountability,1.722
discourse-studies in the cultural politics of education,1.721
journal of fluids engineering- transactions of the asme,1.720
journal of the american oil chemists society,1.720
medicinal chemistry research,1.720
acta histochemica,1.719
experimental parasitology,1.719
facies,1.719
feminist economics,1.719
journal of ultrasound in medicine,1.718
british food journal,1.717
journal of computing and information science in engineering,1.717
journal of operational oceanography,1.717
public culture,1.717
real-time systems,1.717
systems biology in reproductive medicine,1.717
chemistryselect,1.716
european journal of marketing,1.716
european journal of ophthalmology,1.716
b-molecular and developmental evolution,1.716
journal of korean medical science,1.716
journal of esthetic and restorative dentistiy,1.716
machining science and technology,1.716
medical education online,1.715
teaching in higher education,1.715
acm transactions on privacy and security,1.714
australian endodontic journal,1.714
bulletin of mathematical sciences,1.714
computer languages systems & structures,1.714
canadian journal of gastroenterology and hepatology,1.714
displays,1.714
journal of plastic film & sheeting,1.714
journal of industrial relations,1.714
nutrition research and practice,1.714
sports biomechanics,1.714
ecological complexity,1.713
international journal of intercultural relations,1.713
memory,1.713
journal of addictive diseases,1.712
molecular biotechnology,1.712
technology pedagogy and education,1.712
european economic review,1.711
journal of spinal cord medicine,1.711
journal of spatial science,1.711
meteorological applications,1.711
finance research letters,1.709
arctic antarctic and alpine research,1.708
episodes,1.708
journal of comparative economics,1.708
iranian polymer journal,1.707
journal of career assessment,1.707
pediatric exercise science,1.707
telecommunication systems,1.707
american journal of managed care,1.706
security studies,1.706
aquatic invasions,1.705
cambridge journal of education,1.705
international forestry review,1.705
polymer-plastics technology and engineering,1.705
english for specific purposes,1.704
journal of sea research,1.704
saudi journal of gastroenterology,1.704
water alternatives-an interdisciplinary journal on water politics and development,1.704
annals of applied probability,1.703
canadian journal of forest research,1.703
heat transfer engineering,1.703
journal of animal physiology and animal nutrition,1.703
social indicators research,1.703
studies in conflict & terrorism,1.703
aslib journal of information management,1.702
journal of muscle research and cell motility,1.702
population studies-a journal of demography,1.702
australasian journal of dermatology,1.701
coastal management,1.701
contributions to nephrology,1.701
frontiers in energy,1.701
frontiers of materials science,1.701
physiological research,1.701
pain research & management,1.701
soil science,1.700
applied mathematics and mechanics- english edition,1.699
geologica carpathica,1.699
geotechnique letters,1.699
journal of risk research,1.699
nonlinear processes in geophysics,1.699
administration & society,1.698
journal of neurogenetics,1.698
methods in cell biology,1.698
european journal of oncology nursing,1.697
journal of animal science,1.697
american journal of international law,1.696
learning & behavior,1.696
public health,1.696
tsinghua science and technology,1.696
italian journal of geosciences,1.694
korean circulation journal,1.694
proceedings of the institution of mechanical engineers part a-journal of power and energy,1.694
greenhouse gases-science and technology,1.693
international review of financial analysis,1.693
ieee transactions on applied superconductivity,1.692
international journal of clinical pharmacy,1.692
south african journal of enology and viticulture,1.692
limnology,1.691
luminescence,1.691
obstetrics and gynecology clinics of north america,1.691
birth defects research,1.690
experimental astronomy,1.690
journal of cancer education,1.690
oral surgery oral medicine oral pathology oral radiology,1.690
spatial cognition and computation,1.690
archives of environmental protection,1.689
jomal de pediatria,1.689
journal of digestive diseases,1.689
performance evaluation,1.689
journal of electrostatics,1.688
journal of paediatrics and child health,1.688
renal failure,1.687
bioscience trends,1.686
european physical journal e,1.686
enfermedades infecciosas y microbiologia clinica,1.685
journal of coordination chemistry,1.685
ophthalmic research,1.685
children and youth services review,1.684
millennium-journal of international studies,1.684
studies in educational evaluation,1.684
journal of economic history,1.683
journal of water and health,1.683
international journal of analytical chemistiy,1.682
lubrication science,1.682
astrophysics and space science,1.681
archives of agronomy and soil science,1.681
cybernetics and systems,1.681
mathematical biosciences,1.680
arquivos brasileiros de cardiologia,1.679
harvard civil rights-civil liberties law review,1.679
applied numerical mathematics,1.678
discourse studies,1.678
journal of social and personal relationships,1.678
physiological and molecular plant pathology,1.678
research in nursing & health,1.678
acta cardiologica sinica,1.676
cost effectiveness and resource allocation,1.676
environment development and sustainability,1.676
journal of applied behavioral science,1.676
journal of electronic materials,1.676
journal of zoology,1.676
journal of network and systems management,1.676
origins of life and evolution of biospheres,1.676
journal of public health policy,1.675
neuropsychobiology,1.675
research in the teaching of english,1.675
research on aging,1.675
science & justice,1.675
state politics & policy quarterly,1.675
kyklos,1.674
kardiologia polska,1.674
medical ultrasonography,1.674
-review of palaeobotan y and palynology,1.674
journal of clinical neurophysiology,1.673
soils and foundations,1.673
therapeutic hypothermia and temperature management,1.673
clinical neurology and neurosurgery,1.672
current eye research,1.672
cytotechnology,1.672
ieee magnetics letters,1.672
journal of surfactants and detergents,1.672
uhod-uluslararasi hematoloji-onkoloji dei^isi,1.672
american antiquity,1.671
globalizations,1.671
international journal of gynecology & obstetrics,1.671
urolithiasis,1.671
journal of consumer culture,1.670
journal of pediatric oncology nursing,1.670
technology in society,1.670
aphasiology,1.669
advances in theoretical and mathematical physics,1.667
clinical transplantation,1.667
european journal of developmental psychology,1.667
fisheries management and ecology,1.667
iet optoelectronics,1.667
journal of financial services research,1.667
scandinavian journal of forest research,1.667
urban policy and research,1.667
annals of the entomological society of america,1.665
bioethics,1.665
brain injury,1.665
journal of food safety,1.665
nurse education in practice,1.665
international health,1.664
archives of oral biology,1.663
european journal of mineralogy,1.663
israel journal of health policy research,1.662
journal of x-ray science and technology,1.662
ecohydrology & hydrobiology,1.661
international peacekeeping,1.661
journal of glaucoma,1.661
maritime economics & logistics,1.661
speech communication,1.661
digital investigation,1.660
european physical journal-special topics,1.660
language in society,1.660
mind & language,1.660
supramolecular chemistry,1.660
diseases of aquatic organisms,1.659
fire safety journal,1.659
development and change,1.658
international journal of mass spectrometry,1.658
radio science,1.658
acta naturae,1.657
journal of environmental engineering,1.657
journal of modern optics,1.657
journal of the astronautical sciences,1.657
skin research and technology,1.657
annals of applied statistics,1.656
bmc international health and human rights,1.656
child indicators research,1.656
gaceta sanitaria,1.656
meteorology and atmospheric physics,1.656
american journal of hospice & palliative medicine,1.655
high energy density physics,1.655
journal of south american earth sciences,1.655
legislative studies quarterly,1.655
thinking skills and creativity,1.655
combustion theory and modelling,1.654
j sls-j ournal ol the society ol laparoendoscopic surgeons,1.654
korean journal of physiology & pharmacology,1.654
microelectronic engineering,1.654
neuropediatrics,1.654
antarctic science,1.653
japanese journal of ophthalmology,1.653
journal of engineering for gas turbines and power-transactions of the asme,1.653
siam-asa journal on uncertainty quantification,1.653
calculus of variations and partial differential equations,1.652
geografiska annaler series a-physical geography,1.652
intensive and critical care nursing,1.652
american journal of emergency medicine,1.651
ieee transactions on magnetics,1.651
neurologia medico-chirurgica,1.651
advanced nonlinear studies,1.650
bulletin of environmental contamination and toxicology,1.650
endocrinologia y nutricion,1.649
journal of energetic materials,1.649
annals of nuclear medicine,1.648
iet computer vision,1.648
journal of public health,1.648
journal of tribology-transactions of the asme,1.648
annals of dermatology,1.647
metals and materials international,1.647
molecular membrane biology,1.647
^teminxrstnrspi^toettndtrtttcxl care medicine,1.647
journal of stroke & cerebrovascular diseases,1.646
structures,1.646
current drug delivery,1.645
in vitro cellular & developmental biology-animal,1.645
journal of fashion maileting and management,1.645
visual neuroscience,1.645
crop science,1.644
journal of midwifery & womens health,1.644
plant signaling & behavior,1.644
bulletin of mathematical biology,1.643
herpetological monographs,1.643
hormones-international journal of endocrinology and metabolism,1.643
archives of microbiology,1.642
child and adolescent psychiatric clinics of north america,1.642
clinical hemorheology and microcirculation,1.642
child and adolescent psychiatry and mental health,1.642
journal of investigative surgery,1.642
journal of biological dynamics,1.642
scandinavian journal of caring sciences,1.642
turkish studies,1.642
biometrika,1.641
allergologia et immunopathologia,1.640
archaeometry,1.640
journal of housing economics,1.640
journal of taibah university for science,1.640
land economics,1.640
acta palaeontologica polonica,1.639
australian geographer,1.639
journal of multilingual and multicultural development,1.639
nursing in critical care,1.639
advances in computational mathematics,1.638
development growth & differentiation,1.638
international clinical psychopharmacology,1.638
investigative and clinical urology,1.638
journal of international dispute settlement,1.638
mammalian biology,1.638
reproduction in domestic animals,1.638
boundary value problems,1.637
journal of functional analysis,1.637
